ride_id,ride_date,ride_time,year,month,day,city,customer_id,driver_id,gender,age,pickup_location,drop_location,distance_km,ride_duration_min,cab_type,booking_type,payment_method,base_fare,surge_multiplier,total_fare,driver_rating,customer_rating,ride_status,cancellation_reason,peak_hour
111882,2025-03-16,02:03,2025,March,Sunday,Delhi,3490,5582,Female,23,Whitefield,Andheri,21.2,48,SUV,App,Cash,304.4,1.5,456.6,3.9,4.2,Completed,,Yes
111883,2025-02-23,00:43,2025,February,Sunday,Bangalore,2177,3747,Male,55,Hinjewadi,Wakad,3.0,63,SUV,App,Card,86.0,1.1,94.6,4.4,4.6,Completed,,No
111884,2023-02-20,05:55,2023,February,Monday,Delhi,4366,3817,Male,28,Whitefield,Andheri,8.0,22,Sedan,App,Card,146.0,1.5,219.0,3.9,4.2,Cancelled,Customer no-show,Yes
111885,2023-07-06,14:09,2023,July,Thursday,Pune,1906,6977,Male,21,Indiranagar,Indiranagar,16.7,46,Mini,App,Cash,250.4,1.3,325.52,3.7,4.0,Completed,,Yes
111886,2024-10-15,12:39,2024,October,Tuesday,Pune,1422,5600,Male,41,Gachibowli,Indiranagar,5.0,38,SUV,App,Card,110.0,1.0,110.0,3.7,3.9,Cancelled,Customer no-show,No
111887,2023-11-22,11:20,2023,November,Wednesday,Mumbai,4164,6078,Male,25,CP,Wakad,4.5,67,Mini,App,UPI,104.0,1.3,135.2,4.0,3.8,Completed,,Yes
111888,2025-11-04,10:23,2025,November,Tuesday,Mumbai,2553,4374,Female,20,Rohini,Wakad,13.8,10,SUV,App,Card,215.6,1.3,280.28,4.2,4.7,Cancelled,Customer no-show,Yes
111889,2023-03-15,03:55,2023,March,Wednesday,Bangalore,1061,4276,Female,55,Wakad,Bandra,15.6,38,SUV,App,Cash,237.2,1.1,260.92,3.9,3.6,Completed,,No
111890,2024-08-19,19:07,2024,August,Monday,Bangalore,4912,3903,Male,42,CP,Wakad,5.1,19,SUV,App,Cash,111.2,1.2,133.44,4.1,4.7,Completed,,Yes
111891,2023-01-29,19:14,2023,January,Sunday,Mumbai,2768,6386,Female,36,Indiranagar,Indiranagar,2.1,17,Sedan,App,Cash,75.2,1.5,112.8,4.6,4.2,Cancelled,Driver unavailable,Yes
111892,2023-09-13,04:00,2023,September,Wednesday,Delhi,3998,5300,Male,52,Rohini,Andheri,23.2,45,Sedan,App,UPI,328.4,1.3,426.92,4.1,4.2,Completed,,Yes
111893,2024-08-23,11:11,2024,August,Friday,Mumbai,3725,5271,Male,18,CP,Gachibowli,3.6,13,Sedan,App,UPI,93.2,1.1,102.52,4.4,4.6,Cancelled,Customer no-show,No
111894,2025-06-12,13:00,2025,June,Thursday,Mumbai,3517,4298,Male,27,Gachibowli,Whitefield,3.0,32,Sedan,App,Cash,86.0,1.3,111.8,4.1,4.0,Cancelled,Customer no-show,Yes
111895,2023-02-19,23:41,2023,February,Sunday,Bangalore,1007,5832,Male,30,Indiranagar,Indiranagar,10.4,51,Sedan,App,Card,174.8,1.0,174.8,4.3,4.8,Completed,,No
111896,2023-09-23,10:31,2023,September,Saturday,Pune,4547,3522,Female,28,Whitefield,CP,15.6,34,Sedan,App,UPI,237.2,1.3,308.36,3.6,4.7,Completed,,Yes
111897,2023-02-12,11:29,2023,February,Sunday,Mumbai,3007,6820,Female,53,Whitefield,Wakad,4.4,23,Mini,App,Cash,102.8,1.5,154.2,3.6,3.9,Cancelled,App issue,Yes
111898,2025-11-15,01:09,2025,November,Saturday,Bangalore,2124,2907,Male,23,Wakad,CP,4.4,36,Mini,App,UPI,102.8,1.1,113.08,3.9,4.0,Completed,,No
111899,2025-04-03,07:43,2025,April,Thursday,Hyderabad,2306,6040,Female,58,CP,Whitefield,8.3,31,Mini,App,Cash,149.6,1.0,149.6,3.9,4.8,Completed,,No
111900,2025-11-02,00:53,2025,November,Sunday,Bangalore,3894,3876,Male,18,CP,Gachibowli,2.3,47,Sedan,App,UPI,77.6,1.0,77.6,4.5,4.2,Completed,,No
111901,2024-05-16,23:28,2024,May,Thursday,Delhi,2523,2601,Female,38,CP,Hinjewadi,11.9,53,Sedan,App,Card,192.8,1.0,192.8,3.6,4.6,Completed,,No
111902,2024-08-19,11:36,2024,August,Monday,Delhi,4099,4522,Male,29,CP,Bandra,5.6,62,SUV,App,UPI,117.2,1.1,128.92,4.8,4.3,Completed,,No
111903,2024-07-09,00:51,2024,July,Tuesday,Hyderabad,3930,2666,Female,22,Andheri,Madhapur,5.6,41,Mini,App,Cash,117.2,1.5,175.8,4.5,4.8,Completed,,Yes
111904,2025-02-05,20:52,2025,February,Wednesday,Delhi,2050,5428,Male,42,Madhapur,Indiranagar,4.8,43,Sedan,App,UPI,107.6,1.2,129.12,4.0,4.2,Completed,,Yes
111905,2023-04-08,02:27,2023,April,Saturday,Hyderabad,1203,2695,Female,55,Gachibowli,CP,4.6,26,Sedan,App,Card,105.2,1.3,136.76,4.9,4.3,Completed,,Yes
111906,2023-02-23,18:22,2023,February,Thursday,Hyderabad,4845,6071,Female,58,Gachibowli,Bandra,4.7,10,Sedan,App,Cash,106.4,1.5,159.6,3.9,4.5,Completed,,Yes
111907,2023-09-15,09:35,2023,September,Friday,Pune,1210,3020,Female,36,Wakad,Whitefield,20.6,48,Mini,App,Card,297.2,1.0,297.2,4.8,3.7,Completed,,No
111908,2025-11-19,02:52,2025,November,Wednesday,Bangalore,2360,4780,Female,49,Andheri,Bandra,10.4,38,Sedan,App,UPI,174.8,1.0,174.8,4.7,4.5,Cancelled,App issue,No
111909,2023-08-26,01:48,2023,August,Saturday,Pune,4561,3413,Female,39,Wakad,Indiranagar,7.0,53,SUV,App,UPI,134.0,1.2,160.8,3.6,3.6,Completed,,Yes
111910,2025-08-08,07:11,2025,August,Friday,Delhi,1876,5138,Female,32,Whitefield,Andheri,17.7,5,Sedan,App,Cash,262.4,1.0,262.4,4.8,4.0,Cancelled,Driver unavailable,No
111911,2025-03-06,07:49,2025,March,Thursday,Delhi,1750,4490,Male,42,Rohini,Hinjewadi,15.2,30,Sedan,App,Cash,232.4,1.0,232.4,4.4,3.7,Cancelled,Driver unavailable,No
111912,2023-11-15,08:20,2023,November,Wednesday,Mumbai,2691,4806,Male,29,Madhapur,Gachibowli,15.2,6,SUV,App,Cash,232.4,1.0,232.4,4.5,3.9,Cancelled,Customer no-show,No
111913,2024-08-21,17:51,2024,August,Wednesday,Hyderabad,3850,6945,Male,59,Rohini,Whitefield,6.2,15,Sedan,App,Cash,124.4,1.2,149.28,4.9,4.0,Cancelled,Customer no-show,Yes
111914,2025-07-22,20:29,2025,July,Tuesday,Mumbai,3851,5573,Male,43,Wakad,Andheri,9.4,69,Sedan,App,Cash,162.8,1.0,162.8,3.8,4.8,Cancelled,App issue,No
111915,2023-09-18,14:33,2023,September,Monday,Bangalore,2949,6449,Male,49,Madhapur,Rohini,19.7,69,Sedan,App,Card,286.4,1.3,372.32,3.7,4.5,Completed,,Yes
111916,2025-09-29,18:20,2025,September,Monday,Pune,4721,6033,Male,46,Wakad,Bandra,12.1,11,SUV,App,Cash,195.2,1.0,195.2,4.6,3.9,Completed,,No
111917,2024-12-14,03:16,2024,December,Saturday,Pune,1010,3126,Female,42,Rohini,Hinjewadi,2.6,63,Mini,App,UPI,81.2,1.3,105.56,3.9,3.6,Completed,,Yes
111918,2025-04-01,20:10,2025,April,Tuesday,Mumbai,4595,6528,Female,55,Gachibowli,CP,7.3,59,Mini,App,Cash,137.6,1.3,178.88,4.8,4.6,Completed,,Yes
111919,2023-03-21,01:00,2023,March,Tuesday,Hyderabad,2240,3124,Female,22,Indiranagar,Gachibowli,4.8,56,Sedan,App,Cash,107.6,1.0,107.6,3.6,4.1,Completed,,No
111920,2023-07-21,15:27,2023,July,Friday,Mumbai,3160,2092,Male,23,Bandra,Gachibowli,5.1,55,SUV,App,UPI,111.2,1.3,144.56,4.6,3.6,Completed,,Yes
111921,2025-10-18,19:27,2025,October,Saturday,Pune,3817,6103,Female,46,Hinjewadi,Whitefield,22.4,27,SUV,App,UPI,318.8,1.1,350.68,4.2,3.8,Completed,,No
111922,2024-01-15,07:37,2024,January,Monday,Pune,3582,4956,Male,51,Whitefield,Andheri,3.6,39,Mini,App,Card,93.2,1.1,102.52,3.8,3.6,Completed,,No
111923,2025-07-15,09:08,2025,July,Tuesday,Delhi,4485,5485,Male,29,Andheri,CP,2.7,23,SUV,App,UPI,82.4,1.1,90.64,4.2,4.7,Completed,,No
111924,2025-02-06,16:51,2025,February,Thursday,Delhi,3711,6105,Male,48,Wakad,Gachibowli,3.2,10,Sedan,App,Cash,88.4,1.3,114.92,4.4,4.4,Completed,,Yes
111925,2023-08-06,17:02,2023,August,Sunday,Bangalore,2798,5141,Female,52,Rohini,Bandra,17.3,38,SUV,App,Card,257.6,1.3,334.88,4.9,4.4,Cancelled,Driver unavailable,Yes
111926,2024-02-14,00:25,2024,February,Wednesday,Delhi,2993,5865,Female,33,Andheri,Madhapur,21.4,37,SUV,App,Cash,306.8,1.1,337.48,4.0,4.2,Cancelled,Driver unavailable,No
111927,2024-11-18,04:48,2024,November,Monday,Mumbai,3131,6725,Male,21,Whitefield,Indiranagar,4.6,24,Sedan,App,Cash,105.2,1.1,115.72,4.9,4.1,Completed,,No
111928,2023-03-22,16:33,2023,March,Wednesday,Bangalore,4395,3021,Male,33,Hinjewadi,Rohini,21.7,67,SUV,App,Card,310.4,1.5,465.6,3.5,4.2,Cancelled,App issue,Yes
111929,2023-02-01,11:03,2023,February,Wednesday,Bangalore,2918,2780,Male,41,Gachibowli,Whitefield,7.0,65,Mini,App,Card,134.0,1.2,160.8,4.6,4.5,Completed,,Yes
111930,2024-07-30,09:18,2024,July,Tuesday,Delhi,1620,4160,Male,30,CP,CP,24.7,15,Mini,App,UPI,346.4,1.5,519.6,4.0,4.4,Completed,,Yes
111931,2025-02-11,10:32,2025,February,Tuesday,Mumbai,4144,2031,Female,46,Wakad,Bandra,18.9,65,SUV,App,Card,276.8,1.1,304.48,4.0,4.1,Completed,,No
111932,2025-06-30,10:49,2025,June,Monday,Mumbai,1777,3250,Male,49,CP,Andheri,24.3,34,Sedan,App,Cash,341.6,1.2,409.92,4.7,4.6,Cancelled,App issue,Yes
111933,2025-10-05,15:24,2025,October,Sunday,Delhi,3556,3932,Female,24,Madhapur,Wakad,7.2,6,Sedan,App,Cash,136.4,1.1,150.04,4.0,4.4,Cancelled,Customer no-show,No
111934,2023-12-08,17:32,2023,December,Friday,Delhi,1550,2546,Male,54,Bandra,Hinjewadi,23.5,37,Mini,App,Cash,332.0,1.2,398.4,4.8,3.8,Cancelled,App issue,Yes
111935,2023-05-18,09:03,2023,May,Thursday,Mumbai,4939,6803,Male,19,Rohini,Rohini,14.3,44,Mini,App,UPI,221.6,1.0,221.6,4.8,4.9,Completed,,No
111936,2024-06-05,20:32,2024,June,Wednesday,Delhi,1464,2409,Female,43,Hinjewadi,Indiranagar,9.9,43,Mini,App,Card,168.8,1.3,219.44,4.2,3.8,Completed,,Yes
111937,2023-08-07,00:26,2023,August,Monday,Mumbai,4426,4573,Female,60,Madhapur,Wakad,3.7,37,Mini,App,Card,94.4,1.0,94.4,3.7,4.1,Completed,,No
111938,2025-05-17,07:14,2025,May,Saturday,Delhi,4863,5860,Male,36,Gachibowli,Gachibowli,10.6,59,Mini,App,UPI,177.2,1.3,230.36,4.8,4.1,Completed,,Yes
111939,2024-12-08,04:20,2024,December,Sunday,Bangalore,1001,3720,Female,28,Madhapur,Rohini,10.4,70,Mini,App,Card,174.8,1.3,227.24,4.5,4.6,Cancelled,Driver unavailable,Yes
111940,2023-12-29,14:10,2023,December,Friday,Delhi,4746,6745,Male,26,Hinjewadi,Whitefield,6.8,47,SUV,App,Cash,131.6,1.0,131.6,4.1,4.8,Completed,,No
111941,2025-10-28,02:33,2025,October,Tuesday,Mumbai,2785,6634,Female,51,Andheri,Andheri,7.7,17,SUV,App,Cash,142.4,1.5,213.6,4.8,3.9,Completed,,Yes
111942,2023-10-31,11:32,2023,October,Tuesday,Hyderabad,2259,3626,Female,57,Andheri,Hinjewadi,5.3,69,SUV,App,Card,113.6,1.5,170.4,4.9,4.1,Completed,,Yes
111943,2024-01-20,04:48,2024,January,Saturday,Hyderabad,4474,2724,Female,30,Madhapur,Indiranagar,8.3,40,SUV,App,Card,149.6,1.1,164.56,3.9,3.7,Completed,,No
111944,2025-04-26,20:44,2025,April,Saturday,Hyderabad,3993,5725,Male,30,Andheri,Hinjewadi,17.8,34,SUV,App,UPI,263.6,1.1,289.96,3.5,4.2,Completed,,No
111945,2025-09-16,18:44,2025,September,Tuesday,Mumbai,2690,4390,Female,42,CP,Bandra,9.9,29,Mini,App,UPI,168.8,1.5,253.2,3.7,4.1,Completed,,Yes
111946,2023-08-25,05:14,2023,August,Friday,Mumbai,3219,5229,Female,37,CP,Gachibowli,5.9,24,SUV,App,Cash,120.8,1.2,144.96,4.3,4.7,Completed,,Yes
111947,2025-04-10,03:51,2025,April,Thursday,Bangalore,1390,5957,Male,47,Gachibowli,Madhapur,3.1,10,SUV,App,Card,87.2,1.3,113.36,3.8,3.7,Completed,,Yes
111948,2023-06-06,02:00,2023,June,Tuesday,Pune,3425,2664,Male,41,Rohini,Indiranagar,11.0,52,SUV,App,UPI,182.0,1.3,236.6,3.9,4.0,Cancelled,App issue,Yes
111949,2024-06-21,18:13,2024,June,Friday,Delhi,3142,3958,Female,37,Madhapur,Bandra,17.4,42,Sedan,App,UPI,258.8,1.5,388.2,4.3,4.2,Completed,,Yes
111950,2023-04-24,18:30,2023,April,Monday,Mumbai,4681,3298,Female,42,Indiranagar,Whitefield,2.3,48,SUV,App,Card,77.6,1.1,85.36,4.4,4.7,Completed,,No
111951,2025-04-09,11:01,2025,April,Wednesday,Pune,1968,6813,Female,59,Rohini,Indiranagar,5.2,69,Sedan,App,UPI,112.4,1.5,168.6,3.8,4.7,Completed,,Yes
111952,2023-08-05,01:19,2023,August,Saturday,Bangalore,2699,2062,Male,57,Andheri,Andheri,8.7,6,SUV,App,UPI,154.4,1.2,185.28,4.2,4.9,Completed,,Yes
111953,2024-05-23,12:04,2024,May,Thursday,Delhi,3656,4334,Male,31,Bandra,Indiranagar,14.5,68,SUV,App,UPI,224.0,1.5,336.0,4.2,3.8,Completed,,Yes
111954,2024-03-18,20:24,2024,March,Monday,Delhi,1219,5879,Female,23,Bandra,Gachibowli,17.4,21,Sedan,App,Cash,258.8,1.0,258.8,4.1,4.4,Completed,,No
111955,2024-03-14,23:13,2024,March,Thursday,Bangalore,1963,4824,Female,19,Madhapur,CP,9.2,61,Sedan,App,UPI,160.4,1.1,176.44,3.7,4.4,Completed,,No
111956,2025-01-04,10:47,2025,January,Saturday,Bangalore,4383,3122,Female,26,Bandra,Bandra,6.2,21,Mini,App,Card,124.4,1.5,186.6,4.3,4.7,Completed,,Yes
111957,2023-09-08,19:04,2023,September,Friday,Delhi,4704,6272,Male,57,Whitefield,Madhapur,10.8,52,SUV,App,Cash,179.6,1.2,215.52,3.6,4.3,Completed,,Yes
111958,2025-06-10,03:17,2025,June,Tuesday,Delhi,4223,2625,Male,51,Indiranagar,Rohini,9.7,27,Mini,App,UPI,166.4,1.2,199.68,4.0,3.7,Completed,,Yes
111959,2024-11-23,16:15,2024,November,Saturday,Delhi,2529,2822,Male,50,Wakad,Andheri,2.1,28,Mini,App,Cash,75.2,1.1,82.72,3.5,4.4,Completed,,No
111960,2024-08-19,13:19,2024,August,Monday,Pune,3652,3083,Male,24,Hinjewadi,Andheri,15.1,31,Mini,App,Card,231.2,1.1,254.32,4.0,4.2,Cancelled,Driver unavailable,No
111961,2025-05-27,02:06,2025,May,Tuesday,Mumbai,4280,4395,Female,41,Andheri,Madhapur,10.4,26,Mini,App,UPI,174.8,1.0,174.8,4.9,3.8,Cancelled,App issue,No
111962,2023-05-21,08:23,2023,May,Sunday,Bangalore,1602,5264,Female,28,CP,Andheri,22.6,16,Mini,App,UPI,321.2,1.1,353.32,3.7,3.7,Completed,,No
111963,2023-04-05,03:33,2023,April,Wednesday,Mumbai,4644,5451,Female,25,Wakad,Madhapur,15.7,67,SUV,App,Cash,238.4,1.3,309.92,4.1,3.9,Cancelled,Customer no-show,Yes
111964,2024-01-17,16:33,2024,January,Wednesday,Mumbai,1020,6890,Female,18,Gachibowli,CP,7.6,24,Sedan,App,Card,141.2,1.2,169.44,4.1,4.7,Completed,,Yes
111965,2024-11-24,02:59,2024,November,Sunday,Pune,3491,4814,Male,49,Wakad,Hinjewadi,7.1,20,SUV,App,Cash,135.2,1.3,175.76,3.7,3.9,Completed,,Yes
111966,2024-06-16,06:53,2024,June,Sunday,Bangalore,4343,4622,Female,36,Gachibowli,CP,13.3,27,Sedan,App,Cash,209.6,1.5,314.4,4.3,3.8,Completed,,Yes
111967,2025-07-03,21:33,2025,July,Thursday,Delhi,2829,3499,Male,58,Whitefield,Bandra,11.3,35,SUV,App,Cash,185.6,1.5,278.4,3.6,4.1,Cancelled,App issue,Yes
111968,2025-07-15,21:26,2025,July,Tuesday,Hyderabad,4720,2480,Female,40,Rohini,Gachibowli,9.6,61,Mini,App,Cash,165.2,1.2,198.24,4.6,4.2,Completed,,Yes
111969,2023-03-13,02:50,2023,March,Monday,Mumbai,1062,3315,Female,40,CP,Indiranagar,24.2,61,SUV,App,Cash,340.4,1.1,374.44,3.8,4.2,Completed,,No
111970,2023-07-12,09:20,2023,July,Wednesday,Bangalore,3312,3082,Male,55,Bandra,Madhapur,17.8,56,Sedan,App,UPI,263.6,1.3,342.68,4.7,3.9,Completed,,Yes
111971,2023-09-13,02:39,2023,September,Wednesday,Delhi,3291,5771,Male,33,Andheri,Andheri,21.1,7,Mini,App,UPI,303.2,1.1,333.52,4.1,4.2,Completed,,No
111972,2023-10-24,00:50,2023,October,Tuesday,Bangalore,4798,2657,Female,24,Gachibowli,Andheri,22.0,43,Mini,App,Cash,314.0,1.0,314.0,4.3,4.4,Completed,,No
111973,2023-12-17,17:50,2023,December,Sunday,Mumbai,4150,4354,Female,26,Indiranagar,Whitefield,16.1,19,SUV,App,UPI,243.2,1.2,291.84,4.0,5.0,Completed,,Yes
111974,2023-10-30,19:49,2023,October,Monday,Bangalore,4324,4112,Female,29,CP,CP,4.3,24,Sedan,App,UPI,101.6,1.0,101.6,4.1,4.5,Completed,,No
111975,2023-07-01,17:50,2023,July,Saturday,Delhi,2097,3504,Male,33,Gachibowli,Indiranagar,16.5,8,Mini,App,UPI,248.0,1.5,372.0,3.5,4.0,Completed,,Yes
111976,2024-02-11,21:34,2024,February,Sunday,Delhi,2405,5876,Female,55,Rohini,Whitefield,4.7,46,SUV,App,Cash,106.4,1.3,138.32,4.8,3.7,Completed,,Yes
111977,2024-08-01,16:24,2024,August,Thursday,Pune,2038,2989,Female,49,Madhapur,Madhapur,5.8,13,Mini,App,UPI,119.6,1.2,143.52,4.1,4.1,Cancelled,App issue,Yes
111978,2024-02-17,00:02,2024,February,Saturday,Pune,4787,4482,Female,32,Bandra,Bandra,7.4,58,Mini,App,Card,138.8,1.1,152.68,4.0,3.9,Completed,,No
111979,2024-04-24,10:51,2024,April,Wednesday,Mumbai,3896,6503,Male,29,CP,CP,12.5,34,Mini,App,Card,200.0,1.1,220.0,3.8,4.8,Completed,,No
111980,2023-10-28,08:59,2023,October,Saturday,Pune,1575,2162,Male,52,Indiranagar,Bandra,9.5,21,Mini,App,Cash,164.0,1.3,213.2,3.9,4.9,Completed,,Yes
111981,2023-12-18,17:43,2023,December,Monday,Hyderabad,3423,4201,Female,25,Whitefield,Hinjewadi,18.1,45,Mini,App,Cash,267.2,1.3,347.36,4.4,4.5,Completed,,Yes
111982,2023-07-16,21:26,2023,July,Sunday,Delhi,1873,5671,Male,34,Gachibowli,Hinjewadi,24.0,52,Sedan,App,UPI,338.0,1.2,405.6,3.5,4.2,Completed,,Yes
111983,2024-05-22,10:30,2024,May,Wednesday,Hyderabad,1068,3429,Male,51,Whitefield,Indiranagar,4.6,64,Mini,App,UPI,105.2,1.3,136.76,3.8,4.1,Completed,,Yes
111984,2023-10-16,06:38,2023,October,Monday,Delhi,3816,6214,Male,25,Hinjewadi,Gachibowli,16.1,42,Sedan,App,Card,243.2,1.5,364.8,4.0,4.5,Completed,,Yes
111985,2025-11-24,23:57,2025,November,Monday,Hyderabad,3070,6221,Male,43,Whitefield,Rohini,5.5,48,SUV,App,UPI,116.0,1.1,127.6,4.2,4.7,Completed,,No
111986,2023-04-05,08:45,2023,April,Wednesday,Bangalore,3256,5639,Female,57,Bandra,Whitefield,6.3,14,Mini,App,Card,125.6,1.1,138.16,4.1,4.4,Completed,,No
111987,2025-08-25,12:00,2025,August,Monday,Mumbai,3887,4309,Female,38,Rohini,Gachibowli,24.7,42,Sedan,App,Card,346.4,1.2,415.68,4.7,4.0,Cancelled,Driver unavailable,Yes
111988,2024-04-22,02:46,2024,April,Monday,Hyderabad,4681,2743,Male,37,Whitefield,Bandra,21.8,57,Mini,App,UPI,311.6,1.1,342.76,3.6,3.9,Completed,,No
111989,2023-03-22,05:11,2023,March,Wednesday,Bangalore,3509,3915,Female,32,Whitefield,Indiranagar,6.4,26,Mini,App,Cash,126.8,1.0,126.8,4.9,4.2,Completed,,No
111990,2025-05-10,06:14,2025,May,Saturday,Hyderabad,2248,4421,Male,53,Madhapur,Rohini,19.4,58,Mini,App,Card,282.8,1.1,311.08,3.7,4.5,Completed,,No
111991,2025-07-08,02:39,2025,July,Tuesday,Bangalore,4468,3038,Male,43,CP,Whitefield,12.9,22,SUV,App,Cash,204.8,1.1,225.28,4.1,4.5,Completed,,No
111992,2024-07-30,10:57,2024,July,Tuesday,Delhi,2522,5482,Male,51,Rohini,Hinjewadi,17.1,55,Mini,App,Card,255.2,1.5,382.8,4.7,3.6,Completed,,Yes
111993,2023-09-19,15:19,2023,September,Tuesday,Mumbai,2077,4441,Female,44,Gachibowli,Wakad,19.3,52,SUV,App,UPI,281.6,1.1,309.76,4.1,3.7,Completed,,No
111994,2025-03-27,01:41,2025,March,Thursday,Hyderabad,3987,3538,Male,46,Bandra,Bandra,22.7,33,SUV,App,UPI,322.4,1.1,354.64,3.8,3.8,Completed,,No
111995,2023-03-26,10:58,2023,March,Sunday,Hyderabad,4605,2745,Male,42,Gachibowli,Whitefield,8.2,20,Mini,App,Cash,148.4,1.0,148.4,3.8,3.6,Completed,,No
111996,2025-10-26,07:10,2025,October,Sunday,Pune,1086,5654,Female,45,Andheri,Wakad,2.0,16,Sedan,App,Card,74.0,1.2,88.8,4.5,4.4,Completed,,Yes
111997,2025-05-22,04:55,2025,May,Thursday,Delhi,3433,3116,Female,39,Hinjewadi,Indiranagar,23.4,53,Mini,App,Cash,330.8,1.5,496.2,4.3,3.6,Completed,,Yes
111998,2023-10-15,13:52,2023,October,Sunday,Delhi,2862,3407,Female,20,Rohini,Wakad,21.2,34,Mini,App,UPI,304.4,1.3,395.72,4.7,4.6,Completed,,Yes
111999,2025-05-27,22:53,2025,May,Tuesday,Bangalore,4391,4366,Male,54,Bandra,Bandra,13.4,63,Mini,App,Card,210.8,1.5,316.2,3.8,4.2,Cancelled,App issue,Yes
112000,2025-03-13,14:29,2025,March,Thursday,Pune,3068,3232,Male,48,Madhapur,Hinjewadi,8.7,33,Sedan,App,Card,154.4,1.2,185.28,3.6,4.4,Completed,,Yes
112001,2023-11-23,21:20,2023,November,Thursday,Hyderabad,2433,6782,Female,40,Rohini,Gachibowli,14.2,59,Sedan,App,Cash,220.4,1.3,286.52,4.3,4.8,Completed,,Yes
112002,2024-10-13,17:26,2024,October,Sunday,Mumbai,2887,6899,Female,28,CP,Andheri,14.9,38,Mini,App,Cash,228.8,1.5,343.2,5.0,4.9,Cancelled,Driver unavailable,Yes
112003,2024-01-04,19:36,2024,January,Thursday,Pune,1648,3901,Female,21,Indiranagar,Andheri,24.5,52,Mini,App,UPI,344.0,1.3,447.2,3.9,4.7,Completed,,Yes
112004,2023-09-06,21:35,2023,September,Wednesday,Hyderabad,4490,3828,Male,52,Gachibowli,Gachibowli,9.9,38,Sedan,App,Card,168.8,1.2,202.56,4.7,4.1,Completed,,Yes
112005,2025-04-14,10:03,2025,April,Monday,Hyderabad,1256,3512,Female,56,Rohini,Rohini,5.5,65,Mini,App,Card,116.0,1.5,174.0,4.8,4.3,Completed,,Yes
112006,2023-07-02,14:32,2023,July,Sunday,Bangalore,1995,4117,Male,41,Madhapur,Andheri,24.9,26,Sedan,App,UPI,348.8,1.3,453.44,3.9,4.0,Cancelled,App issue,Yes
112007,2023-02-08,01:31,2023,February,Wednesday,Bangalore,4937,4357,Female,29,Hinjewadi,Madhapur,22.3,47,Sedan,App,Cash,317.6,1.0,317.6,4.3,3.7,Completed,,No
112008,2024-11-12,18:33,2024,November,Tuesday,Hyderabad,3276,6317,Male,54,Rohini,Wakad,23.4,6,Mini,App,UPI,330.8,1.5,496.2,3.7,4.1,Cancelled,Driver unavailable,Yes
112009,2025-05-01,17:20,2025,May,Thursday,Pune,2770,6985,Female,26,Rohini,Madhapur,14.6,54,Sedan,App,Card,225.2,1.0,225.2,4.4,4.1,Completed,,No
112010,2025-03-10,09:27,2025,March,Monday,Hyderabad,3564,5568,Female,25,Madhapur,Bandra,6.6,51,SUV,App,Card,129.2,1.1,142.12,4.3,4.5,Completed,,No
112011,2024-05-30,18:44,2024,May,Thursday,Pune,2961,6081,Male,58,Hinjewadi,Rohini,5.1,54,SUV,App,Card,111.2,1.5,166.8,4.2,4.8,Completed,,Yes
112012,2024-10-02,21:27,2024,October,Wednesday,Bangalore,1418,6711,Male,49,Whitefield,Whitefield,22.6,31,SUV,App,Cash,321.2,1.5,481.8,3.8,4.0,Completed,,Yes
112013,2024-02-22,15:06,2024,February,Thursday,Pune,3374,5423,Female,36,Indiranagar,Rohini,14.8,47,SUV,App,Card,227.6,1.3,295.88,3.9,4.0,Completed,,Yes
112014,2025-01-06,11:45,2025,January,Monday,Bangalore,2279,5732,Female,27,Rohini,Andheri,11.8,66,Mini,App,Cash,191.6,1.5,287.4,4.0,4.4,Cancelled,Customer no-show,Yes
112015,2024-04-14,03:06,2024,April,Sunday,Mumbai,3320,4525,Male,43,Bandra,Bandra,3.6,8,SUV,App,UPI,93.2,1.5,139.8,4.6,3.7,Cancelled,App issue,Yes
112016,2024-12-12,05:45,2024,December,Thursday,Bangalore,1631,2090,Female,38,Rohini,Indiranagar,9.2,23,Mini,App,Cash,160.4,1.1,176.44,4.6,3.9,Cancelled,Customer no-show,No
112017,2025-12-19,03:10,2025,December,Friday,Pune,1404,2588,Male,33,Hinjewadi,Bandra,17.5,14,Sedan,App,UPI,260.0,1.0,260.0,3.7,4.0,Completed,,No
112018,2023-11-14,03:04,2023,November,Tuesday,Delhi,2468,5696,Male,33,Hinjewadi,Wakad,23.8,28,SUV,App,UPI,335.6,1.5,503.4,4.0,3.6,Cancelled,App issue,Yes
112019,2023-08-26,10:34,2023,August,Saturday,Pune,1595,4992,Male,51,CP,Gachibowli,22.1,29,Mini,App,Card,315.2,1.0,315.2,4.8,4.6,Completed,,No
112020,2024-11-11,04:45,2024,November,Monday,Delhi,2273,3775,Male,43,Gachibowli,Rohini,15.3,14,Mini,App,Cash,233.6,1.2,280.32,4.8,3.5,Completed,,Yes
112021,2024-08-14,04:55,2024,August,Wednesday,Mumbai,3513,5172,Male,59,Hinjewadi,Hinjewadi,21.6,37,SUV,App,Cash,309.2,1.1,340.12,4.1,3.8,Cancelled,Driver unavailable,No
112022,2023-09-09,05:40,2023,September,Saturday,Bangalore,2119,2637,Male,19,Indiranagar,Rohini,9.5,67,Sedan,App,Cash,164.0,1.2,196.8,4.9,3.9,Completed,,Yes
